overall_qual_liv_area_sqrt,overall_qual_liv_area,quality_and_age_square,overall_qual_squared,quality_and_age,house_total_sq_sqrt,house_total_sq,exter_qual_num,gr_liv_area,kitchen_qual_num,garage_total,bsmt_qual_num,year_remod_or_built,year_remod_or_built_sq,1st_flr_sf
64.99230723708769,4224,61842496,16,7864,45.95650117230423,2112.0,3,1056,3,384.0,3.0,3865156,14939430904336,1056
77.9743547584717,6080,95062500,25,9750,45.254833995939045,2048.0,3,1216,3,336.0,3.0,3796650,14414551222500,832
83.35466393669883,6948,136890000,36,11700,44.94441010848846,2020.0,3,1158,3,208.0,3.0,3761550,14149258402500,950
110.92339699089638,12304,257281600,64,16040,55.46169849544819,3076.0,4,1538,4,968.0,4.0,4020025,16160601000625,1538
75.59761901012492,5715,95942025,25,9795,47.81213235152768,2286.0,3,1143,3,308.0,3.0,3837681,14727795457761,1143
59.0592922409336,3488,62157456,16,7884,41.593268686170845,1730.0,3,872,3,1920.0,3.0,3884841,15091989595281,872
91.84770002564028,8436,136890000,36,11700,41.53311931459037,1725.0,3,1406,2,0.0,3.0,3744000,14017536000000,1035
89.12911982062877,7944,144720900,36,12030,51.45872132107443,2648.0,4,1324,4,860.0,4.0,4020025,16160601000625,1324
67.23094525588644,4520,96628900,25,9830,42.190046219457976,1780.0,3,904,3,408.0,3.0,3865156,14939430904336,904
120.66482503198685,14560,196784784,49,14028,57.93099343184095,3356.0,4,2080,4,282.0,4.0,3859704,14897314967616,1276
71.33021800050803,5088,144576576,36,12024,41.182520563948,1696.0,4,848,4,840.0,4.0,4016016,16128384512256,848
84.5694980474639,7152,63297936,16,7956,53.777318638995006,2892.0,3,1788,3,304.0,3.0,3892473,15151346055729,1104
89.7997772825746,8064,138015504,36,11748,46.50806381693394,2163.0,3,1344,4,1050.0,3.0,3833764,14697746407696,1344
106.20734437881403,11280,95062500,25,9750,55.641710972974224,3096.0,3,2256,2,0.0,3.0,3724500,13871900250000,1128
111.17553687749837,12360,142420356,36,11934,56.66568626602876,3211.0,4,2060,3,1042.0,4.0,3954132,15635159873424,1164
89.56561840349231,8022,143856036,36,11994,52.364109846344185,2742.0,4,1337,4,1022.0,4.0,3994002,15952051976004,1337
83.60621986431393,6990,139145616,36,11796,47.8748368143433,2292.0,3,1165,3,980.0,3.0,3865156,14939430904336,1165
81.24038404635961,6600,96628900,25,9830,49.839743177508446,2484.0,3,1320,3,1128.0,3.0,3865156,14939430904336,1320
103.65809182114053,10745,196784784,49,14028,55.24490926773253,3052.0,4,1535,4,1064.0,4.0,4016016,16128384512256,1535
119.61605243444544,14308,193655056,49,13916,52.744667976962376,2782.0,3,2044,3,978.0,4.0,3936240,15493985337600,1277
67.40919818541087,4544,60840000,16,7800,42.89522117905443,1840.0,3,1136,3,336.0,3.0,3761550,14149258402500,624
88.28363381737297,7794,140991876,36,11874,47.958315233127195,2300.0,3,1299,4,972.0,4.0,3916441,15338510106481,1299
107.36852425175638,11528,256000000,64,16000,47.085029467974216,2217.0,4,1441,4,984.0,4.0,3998000,15984004000000,764
90.27735042633894,8150,95355225,25,9765,51.99038372622383,2703.0,3,1630,3,1298.0,3.0,3814209,14548190295681,1630
107.17742299570372,11487,194044900,49,13930,48.67237409455183,2369.0,3,1641,5,1092.0,3.0,3830750,14674645562500,832
90.24965373894794,8145,99800100,25,9990,50.566787519082126,2557.0,3,1629,3,964.0,4.0,3990006,15920147880036,928
71.33021800050803,5088,144576576,36,12024,41.182520563948,1696.0,4,848,4,840.0,4.0,4014012,16112292336144,848
69.9714227381436,4896,145009764,36,12042,40.39801975344831,1632.0,4,816,3,432.0,3.0,3873510,15004079720100,816
74.06078584514209,5485,99500625,25,9975,46.84015371452148,2194.0,3,1097,3,1344.0,4.0,3978030,15824722680900,1097
114.96086290559931,13216,256000000,64,16000,56.089214649520635,3146.0,4,1652,5,998.0,4.0,4000000,16000000000000,1652
84.09518416651456,7072,61968384,16,7872,59.464274989274024,3536.0,3,1768,3,0.0,3.0,3873024,15000314904576,1768
67.88225099390856,4608,61152400,16,7820,33.94112549695428,1152.0,3,1152,3,0.0,3.5861723446893787,3822025,14607875100625,1152
40.24922359499622,1620,15210000,4,3900,28.460498941515414,810.0,2,810,3,280.0,3.5861723446893787,3724500,13871900250000,810
97.49871794028884,9506,197571136,49,14056,52.03844732503075,2708.0,4,1358,4,968.0,4.0,4030056,16241351363136,1358
85.41662601625049,7296,143712144,36,11988,49.31531202375181,2432.0,3,1216,3,804.0,5.0,3992004,15936095936016,1216
99.13626985114983,9828,137874564,36,11742,51.03920062069938,2605.0,3,1638,4,384.0,3.0,3829849,14667743362801,967
93.6162379077476,8764,196000000,49,14000,43.034869582700026,1852.0,4,1252,4,924.0,4.0,3998000,15984004000000,624
66.44546636152086,4415,99301225,25,9965,41.36423575989287,1711.0,3,883,3,1396.0,4.0,3970056,15761344643136,883
66.10597552415364,4370,96825600,25,9840,41.689327171351664,1738.0,3,874,3,288.0,3.0,3873024,15000314904576,874
109.40749517286281,11970,186322500,49,13650,47.81213235152768,2286.0,3,1710,3,960.0,3.0,3745950,14032141402500,902
121.19405926034493,14688,258309184,64,16072,60.597029630172464,3672.0,4,1836,4,1034.0,4.0,4034072,16273736901184,1836
73.89181280764467,5460,95746225,25,9785,46.73328578219169,2184.0,3,1092,3,299.0,3.0,3829849,14667743362801,1092
93.20407716403827,8687,197374401,49,14049,49.8196748283246,2482.0,4,1241,4,1138.0,4.0,4026042,16209014185764,1241
89.46507698538016,8004,140707044,36,11862,51.807335387954474,2684.0,3,1334,3,1260.0,4.0,3908529,15276598943841,1334
92.59589623736032,8574,142134084,36,11922,50.724747411889595,2573.0,3,1429,4,1144.0,3.0,3894520,15167286030400,1429
111.92854863706577,12528,258052096,64,16064,55.96427431853289,3132.0,4,1566,4,1500.0,4.0,4032064,16257540100096,1566
126.554336156451,16016,194435136,49,13944,56.53317610041028,3196.0,3,2288,4,1040.0,4.0,3938184,15509293217856,1316
124.02015965156633,15381,324000000,81,18000,58.36951259004995,3407.0,4,1709,4,1012.0,5.0,3998000,15984004000000,1709
117.33712115098103,13768,257281600,64,16040,58.66856057549052,3442.0,4,1721,4,1108.0,4.0,4020025,16160601000625,1721
100.15987220439132,10032,258052096,64,16064,50.07993610219566,2508.0,4,1254,4,2430.0,4.0,4032064,16257540100096,1254
82.15838362577492,6750,97318225,25,9865,43.88621651498338,1926.0,3,1350,4,1881.0,3.0,3829593,14665782545649,864
106.81760154581266,11410,196196049,49,14007,57.09640969448079,3260.0,4,1630,4,902.0,4.0,4002000,16016004000000,1630
105.33280590585252,11095,196981225,49,14035,48.67237409455183,2369.0,4,1585,4,898.0,4.0,4020025,16160601000625,831
81.7312669668102,6680,95355225,25,9765,50.00999900019995,2501.0,3,1336,3,375.0,3.0,3814209,14548190295681,1336
77.8138805098422,6055,100200100,25,10010,45.552167895721496,2075.0,3,1211,3,1152.0,3.0,3927924,15428586949776,1211
90.09994450608724,8118,143856036,36,11994,51.10772935672255,2612.0,3,1353,3,956.0,4.0,3956021,15650102152441,1353
91.6515138991168,8400,189392644,49,13762,48.72371086031933,2374.0,3,1200,3,880.0,3.0,3865156,14939430904336,1200
127.68320171424274,16303,194044900,49,13930,61.6765757804371,3804.0,3,2329,4,1028.0,4.0,3960100,15682392010000,1532
103.69185117452577,10752,196588441,49,14021,55.42562584220407,3072.0,4,1536,4,1064.0,4.0,4010006,16080148120036,1536
104.2401074443038,10866,144576576,36,12024,53.70288632839021,2884.0,3,1811,5,940.0,3.0,3919824,15365020190976,1811
123.30450113438681,15204,197177764,49,14042,56.87706040223949,3235.0,4,2172,4,2841.0,5.0,4024036,16192865729296,1071
65.5133574166368,4292,62726400,16,7920,46.32493928760188,2146.0,3,1073,3,1440.0,3.0,3874860,15014540019600,1073
105.04284840006957,11034,139145616,36,11796,50.941142507800116,2595.0,3,1839,3,884.0,3.0,3865156,14939430904336,1051
55.31726674375732,3060,34222500,9,5850,45.16635916254486,2040.0,2,1020,2,0.0,3.0,3740100,13988348010000,1020
103.98076745244767,10812,142993764,36,11958,52.421369688324624,2748.0,4,1802,4,4068.0,4.0,3972049,15777173258401,964
71.02816342831905,5045,97713225,25,9885,44.76605857119878,2004.0,3,1009,3,1152.0,3.0,3908529,15276598943841,1009
103.4601372510205,10704,257795136,64,16056,51.73006862551025,2676.0,4,1338,4,1196.0,4.0,4028049,16225178746401,1338
138.20274961085252,19100,99600400,25,9980,61.806148561449774,3820.0,3,3820,5,1248.0,3.5861723446893787,3910164,15289382506896,3820
98.71170143402453,9744,197374401,49,14049,45.617978911828175,2081.0,4,1392,4,1080.0,4.0,4028049,16225178746401,703
101.50862032359616,10304,254977024,64,15968,50.47771785649585,2548.0,4,1288,5,1000.0,4.0,3984016,15872383488256,1288
77.9615289742319,6078,136890000,36,11700,44.77722635447622,2005.0,3,1013,3,160.0,3.0,3755700,14105282490000,1013
119.3984924527944,14256,257281600,64,16040,59.6992462263972,3564.0,4,1782,4,2796.0,5.0,4018020,16144484720400,1782
131.52186130069785,17298,325946916,81,18054,62.0,3844.0,4,1922,4,2028.0,5.0,4022030,16176725320900,1922
131.07249902248756,17180,402804900,100,20070,58.463663928973865,3418.0,5,1718,5,2358.0,5.0,4026042,16209014185764,1718
157.86069808536894,24920,402002500,100,20050,70.59745037889117,4984.0,5,2492,5,2847.0,5.0,4018020,16144484720400,2492
61.18823416311342,3744,60840000,16,7800,39.496835316262995,1560.0,3,936,3,265.0,2.0,3798600,14429361960000,624
85.48684109265004,7308,145298916,36,12054,49.35585071701227,2436.0,4,1218,4,1352.0,4.0,4036081,16289949838561,1218
112.8716084761797,12740,195412441,49,13979,52.24940191045253,2730.0,3,1820,4,2448.0,4.0,3986012,15888291664144,910
109.85444915887567,12068,195804049,49,13993,51.02940328869229,2604.0,3,1724,4,1054.0,4.0,3994002,15952051976004,880
89.53211714239757,8016,138015504,36,11748,49.56813492557492,2457.0,3,1336,3,976.0,3.0,3833764,14697746407696,1336
88.26097665446491,7790,95062500,25,9750,49.678969393496885,2468.0,3,1558,3,282.0,3.0,3802500,14459006250000,910
116.7433081593973,13629,196981225,49,14035,54.20332093147061,2938.0,4,1947,4,1356.0,4.0,4018020,16144484720400,991
107.69865365917997,11599,195021225,49,13965,49.889878733065686,2489.0,4,1657,4,966.0,4.0,3978030,15824722680900,832
120.19983361053376,14448,191711716,49,13846,64.1248781675256,4112.0,4,2064,4,1100.0,4.0,3912484,15307531050256,2064
76.28892449104261,5820,95062500,25,9750,48.249352327259274,2328.0,3,1164,3,240.0,3.0,3802500,14459006250000,1164
76.49836599562111,5852,191130625,49,13825,40.890096600521744,1672.0,3,836,3,308.0,4.0,3900625,15214875390625,836
40.0,1600,3806401,1,1951,40.0,1600.0,3,1600,3,270.0,3.5861723446893787,3806401,14488688572801,1600
69.9714227381436,4896,142563600,36,11940,40.39801975344831,1632.0,3,816,3,0.0,4.0,3960100,15682392010000,816
126.07140833670417,15894,326922561,81,18081,59.430631832414505,3532.0,5,1766,5,1434.0,5.0,4036081,16289949838561,1766
100.0499875062461,10010,95062500,25,9750,54.79963503528103,3003.0,3,2002,3,2613.0,3.0,3800550,14444180302500,1001
116.9529820055906,13678,197177764,49,14042,52.459508194416,2752.0,4,1954,4,862.0,3.0,3889634,15129252653956,1137
97.71386800244886,9548,197177764,49,14042,50.83306010855534,2584.0,4,1364,4,874.0,4.0,4024036,16192865729296,1364
114.13588392788658,13027,196392196,49,14014,52.69724850502159,2777.0,4,1861,4,984.0,4.0,4008004,16064096064016,920
93.11283477587824,8670,97713225,25,9885,41.641325627314025,1734.0,3,1734,4,1078.0,3.5861723446893787,3908529,15276598943841,1302
64.4670458451448,4156,64192144,16,8012,38.0,1444.0,4,1039,3,281.0,2.0,3805700,14483352490000,717
77.7174369109018,6040,60840000,16,7800,46.76537180435969,2187.0,4,1510,4,1440.0,2.0,3724500,13871900250000,833
142.57629536497294,20328,257281600,64,16040,60.74537019394976,3690.0,4,2541,5,2187.0,5.0,4020025,16160601000625,1164
109.98181667894016,12096,257025024,64,16032,54.99090833947008,3024.0,4,1512,4,2535.0,4.0,4016016,16128384512256,1512
100.18981984213765,10038,196196049,49,14007,53.74011537017761,2888.0,4,1434,4,1054.0,4.0,4004001,16032024008001,1434
107.56858277396798,11571,196588441,49,14021,49.64876634922564,2465.0,4,1653,4,1256.0,4.0,4012009,16096216216081,812
109.73604694903129,12042,136890000,36,11700,54.0740233383831,2924.0,3,2007,5,357.0,2.0,3705000,13727025000000,1090
72.00694410957877,5185,97416900,25,9870,45.5411901469428,2074.0,3,1037,3,862.0,2.0,3896676,15184083848976,1037
83.33666660000267,6945,97515625,25,9875,52.706735812417755,2778.0,3,1389,3,836.0,4.0,3898650,15199471822500,1389
58.90670590009256,3470,100200100,25,10010,33.67491648096547,1134.0,3,694,4,352.0,3.0,3829826,14667567190276,694
81.09253973085318,6576,136890000,36,11700,40.84115571332428,1668.0,3,1096,3,0.0,3.0,3751800,14076003240000,572
66.85805860178712,4470,97219600,25,9860,42.28474902373195,1788.0,3,894,3,1104.0,3.0,3888784,15122640998656,894
65.72670690061993,4320,97121025,25,9855,41.569219381653056,1728.0,3,864,3,1152.0,4.0,3884841,15091989595281,864
84.23775875461075,7096,60840000,16,7800,53.563046963368315,2869.0,3,1774,3,2337.0,3.0,3705000,13727025000000,1095
81.90238091777309,6708,140707044,36,11862,47.05316142407437,2214.0,3,1118,3,358.0,3.0,3908529,15276598943841,1118
86.6717947200818,7512,136890000,36,11700,47.791212581394085,2284.0,3,1252,3,288.0,3.0,3802500,14459006250000,1032
75.76278769950325,5740,95942025,25,9795,47.916594202843754,2296.0,3,1148,3,672.0,3.0,3837681,14727795457761,1148
115.44695751729449,13328,254977024,64,15968,47.47630988187688,2254.0,3,1666,4,228.0,3.0,3842300,14763269290000,833
132.37446883746125,17523,324648324,81,18018,57.48043145279966,3304.0,4,1947,4,2175.0,4.0,4006002,16048052024004,1366
67.52777206453653,4560,96727225,25,9835,42.708313008125245,1824.0,3,912,3,336.0,3.0,3869089,14969849689921,912
77.29812416870153,5975,95062500,25,9750,48.88762624632127,2390.0,3,1195,3,0.0,3.0,3794700,14399748090000,1195
113.98245479020005,12992,254721600,64,15960,56.991227395100026,3248.0,4,1624,4,2271.0,4.0,3978030,15824722680900,1624
67.60177512462228,4570,97911025,25,9895,42.7551166528639,1828.0,3,914,3,888.0,3.0,3916441,15338510106481,914
81.48619514985344,6640,95942025,25,9795,51.749396131742444,2678.0,3,1328,3,308.0,3.0,3837681,14727795457761,1328
93.6269192059634,8766,142706916,36,11946,46.33573135281238,2147.0,3,1461,3,225.0,3.0,3834666,14704663331556,686
126.87789405566282,16098,142706916,36,11946,60.108235708594876,3613.0,4,2683,4,946.0,4.0,3962090,15698157168100,1364
93.84028985462481,8806,197374401,49,14049,50.039984012787215,2504.0,4,1258,4,924.0,4.0,4028049,16225178746401,1258
100.1998003990028,10040,100200100,25,10010,53.88877434122992,2904.0,3,2008,5,230.0,3.0,3899896,15209188810816,1112
77.03895118704564,5935,96138025,25,9805,45.28796749689701,2051.0,3,1187,3,880.0,3.0,3845521,14788031761441,1187
70.35623639735144,4950,99400900,25,9970,44.49719092257398,1980.0,3,990,3,299.0,4.0,3976036,15808862273296,990
112.64102272262978,12688,255744064,64,15992,50.457903246171455,2546.0,4,1586,4,960.0,4.0,3996001,15968023992001,962
70.35623639735144,4950,99500625,25,9975,44.49719092257398,1980.0,3,990,3,1152.0,4.0,3980025,15840599000625,990
89.44271909999159,8000,99700225,25,9985,55.53377350765928,3084.0,3,1600,3,319.0,3.0,3908129,15273472280641,1600
119.73303637676612,14336,257795136,64,16056,51.84592558726288,2688.0,4,1792,4,1180.0,4.0,4028049,16225178746401,896
62.864934582006846,3952,62283664,16,7892,38.07886552931954,1450.0,3,988,3,297.0,4.0,3892729,15153339067441,526
76.48529270389177,5850,95844100,25,9790,48.373546489791295,2340.0,3,1170,3,338.0,3.0,3833764,14697746407696,1170
64.24951361683604,4128,34222500,9,5850,45.9782557302906,2114.0,3,1376,3,216.0,3.0,3714750,13799367562500,714
75.96051605933177,5770,96628900,25,9830,48.041648597857254,2308.0,3,1154,3,960.0,3.0,3865156,14939430904336,1154
119.06300852909773,14176,255744064,64,15992,49.969990994595946,2497.0,4,1772,4,1632.0,3.0,3818090,14577811248100,909
144.3606594609487,20840,403206400,100,20080,64.51356446515724,4162.0,5,2084,5,3660.0,5.0,4030056,16241351363136,2084
61.6765757804371,3804,60840000,16,7800,43.61192497471305,1902.0,3,951,3,327.0,3.0,3775200,14252135040000,951
146.61514246489003,21496,256000000,64,16000,64.35837163881635,4142.0,4,2687,4,2430.0,4.0,4000000,16000000000000,1466
149.6996993984958,22410,325946916,81,18054,70.3420215802759,4948.0,5,2490,5,2385.0,5.0,4022030,16176725320900,2490
99.9799979995999,9996,136890000,36,11700,53.5723809439155,2870.0,3,1666,3,384.0,3.0,3757650,14119933522500,1204
82.74055837375042,6846,144720900,36,12030,47.77028364998475,2282.0,4,1141,3,968.0,4.0,4020025,16160601000625,1141
85.55699854482975,7320,96825600,25,9840,46.861498055439924,2196.0,3,1464,3,940.0,3.0,3873024,15000314904576,732
82.06704576137733,6735,99102025,25,9955,49.63869458396343,2464.0,3,1347,3,0.0,4.0,3802810,14461363896100,820
80.06247560499239,6410,97911025,25,9895,44.204072210600685,1954.0,3,1282,3,240.0,3.0,3843218,14770324595524,778
88.99438184514796,7920,143137296,36,11964,44.22668877499196,1956.0,3,1320,4,944.0,4.0,3976036,15808862273296,636
52.99056519796708,2808,34222500,9,5850,33.94112549695428,1152.0,3,936,3,0.0,2.0,3736200,13959190440000,576
112.42775458044157,12640,258052096,64,16064,56.213877290220786,3160.0,4,1580,4,2490.0,4.0,4030056,16241351363136,1580
112.99557513460428,12768,196392196,49,14014,58.881236400062114,3467.0,3,1824,4,1478.0,4.0,3945942,15570458267364,1824
88.26097665446491,7790,100100025,25,10005,49.21381919745713,2422.0,3,1558,3,880.0,3.0,3951975,15618106400625,1558
43.81780460041329,1920,36252441,9,6021,25.298221281347036,640.0,3,640,3,240.0,3.5861723446893787,3903615,15238210068225,640
89.06177631284928,7932,140280336,36,11844,46.65833258915282,2177.0,3,1322,3,880.0,3.0,3896676,15184083848976,855
113.05750749065716,12782,196981225,49,14035,52.306787322488084,2736.0,4,1826,5,164.0,3.0,3839575,14742336180625,916
96.81425514871248,9373,194044900,49,13930,51.45872132107443,2648.0,3,1339,3,968.0,4.0,3960100,15682392010000,1339
66.09084656743322,4368,60840000,16,7800,33.04542328371661,1092.0,2,1092,2,0.0,3.5861723446893787,3763500,14163932250000,372
89.56561840349231,8022,196588441,49,14021,44.87761134463375,2014.0,4,1146,4,876.0,5.0,4012009,16096216216081,1146
82.15838362577492,6750,140564736,36,11856,46.54030511288038,2166.0,3,1125,3,352.0,3.0,3904576,15245713739776,1125
119.99583326099285,14399,193460281,49,13909,55.44366510251645,3074.0,4,2057,4,180.0,4.0,3846832,14798116436224,1020
67.04476116744694,4495,95062500,25,9750,37.14835124201342,1380.0,3,899,3,200.0,3.0,3724500,13871900250000,899
79.84985911070852,6376,63744256,16,7984,49.21381919745713,2422.0,3,1594,3,0.0,3.0,3812360,14534088769600,828
116.41305768684198,13552,257795136,64,16056,58.20652884342099,3388.0,5,1694,4,2454.0,5.0,4028049,16225178746401,1694
123.64465212858985,15288,254466304,64,15952,51.84592558726288,2688.0,4,1911,4,942.0,4.0,3974042,15793009817764,1065
51.84592558726288,2688,60840000,16,7800,33.2264954516723,1104.0,3,672,3,0.0,2.0,3753750,14090639062500,672
95.5928867646542,9138,140564736,36,11856,52.11525688318153,2716.0,3,1523,3,956.0,4.0,3904576,15245713739776,1523
99.52889027814989,9906,141991056,36,11916,57.0701322935211,3257.0,3,1651,3,1232.0,4.0,3944196,15556682086416,1651
72.14568594171102,5205,95942025,25,9795,45.628938186199335,2082.0,3,1041,3,270.0,3.0,3837681,14727795457761,1041
89.55445270895244,8020,95844100,25,9790,56.639209034025185,3208.0,3,1604,3,1152.0,3.0,3833764,14697746407696,1604
100.15987220439132,10032,142420356,36,11934,51.507281038703645,2653.0,3,1672,4,240.0,3.0,3858660,14889256995600,1014
90.26627277117406,8148,189971089,49,13783,48.249352327259274,2328.0,3,1164,3,1056.0,3.0,3876961,15030826595521,1164
72.14568594171102,5205,95844100,25,9790,45.628938186199335,2082.0,3,1041,3,294.0,3.0,3833764,14697746407696,1041
78.76547467006087,6204,140849424,36,11868,38.52272056851645,1484.0,3,1034,3,1008.0,4.0,3912484,15307531050256,1034
98.25477087653302,9654,136890000,36,11700,49.040799340956916,2405.0,4,1609,3,228.0,4.0,3724500,13871900250000,825
81.7618492941543,6685,100600900,25,10030,43.69210454990696,1909.0,3,1337,4,264.0,3.0,3911700,15301396890000,1337
144.83093592185338,20976,254721600,64,15960,63.914004725099176,4085.0,4,2622,4,1424.0,5.0,3978030,15824722680900,1500
105.63143471523995,11158,194630401,49,13951,56.462376853972415,3188.0,3,1594,4,944.0,4.0,3972049,15777173258401,1594
87.01723967122837,7572,144865296,36,12036,50.23942674832188,2524.0,4,1262,4,1144.0,4.0,4024036,16192865729296,1262
83.96427811873333,7050,144865296,36,12036,48.47679857416329,2350.0,3,1175,4,0.0,4.0,4022030,16176725320900,1175
87.90904390334364,7728,145009764,36,12042,43.726422218150894,1912.0,3,1288,5,280.0,3.0,3847419,14802632961561,664
80.68457101577724,6510,97121025,25,9855,43.95452195167182,1932.0,3,1302,3,280.0,3.0,3884841,15091989595281,630
99.87992791347018,9976,257281600,64,16040,49.93996395673509,2494.0,4,1247,4,1100.0,4.0,4020025,16160601000625,1247
152.6466507985026,23301,325946916,81,18054,65.77993615077473,4327.0,4,2589,5,2493.0,5.0,4024036,16192865729296,1738
116.24112869376312,13512,256512256,64,16016,57.0701322935211,3257.0,4,1689,4,2571.0,4.0,4008004,16064096064016,1689
99.17156850630124,9835,196588441,49,14021,53.009433122794285,2810.0,4,1405,4,956.0,4.0,4012009,16096216216081,1405
96.27045237246992,9268,191324224,49,13832,50.51732376126036,2552.0,3,1324,4,1170.0,4.0,3904576,15245713739776,1324
82.97590011563598,6885,96040000,25,9800,52.478567053607705,2754.0,3,1377,3,351.0,3.0,3841600,14757890560000,1377
102.64501936285072,10536,143568324,36,11982,51.264022471905186,2628.0,4,1756,3,844.0,5.0,3986012,15888291664144,888
78.35815209663893,6140,100600900,25,10030,49.558046773455466,2456.0,3,1228,4,271.0,3.0,3943796,15553526889616,1228
70.9929573971954,5040,95452900,25,9770,44.8998886412873,2016.0,3,1008,3,275.0,3.0,3818116,14578009789456,1008
119.23506195746283,14217,195804049,49,13993,56.42694391866354,3184.0,4,2031,4,1082.0,4.0,3994002,15952051976004,1153
94.99473669630333,9024,145009764,36,12042,47.49736834815167,2256.0,4,1504,4,880.0,4.0,4028049,16225178746401,752
68.41052550594829,4680,95062500,25,9750,43.266615305567875,1872.0,3,936,3,0.0,3.0,3744000,14017536000000,936
74.3774159271482,5532,61089856,16,7816,37.1887079635741,1383.0,3,1383,3,996.0,3.5861723446893787,3818116,14578009789456,1383
69.53416426476987,4835,99002500,25,9950,43.977266854592045,1934.0,3,967,3,180.0,3.0,3820800,14598512640000,967
115.09995655950527,13248,257538304,64,16048,57.54997827975264,3312.0,4,1656,4,2478.0,4.0,4024036,16192865729296,1656
83.13843876330611,6912,144576576,36,12024,47.37087712930804,2244.0,3,1152,4,300.0,3.0,3907800,15270900840000,1152
82.7768083462995,6852,144720900,36,12030,47.791212581394085,2284.0,3,1142,4,0.0,3.0,4020025,16160601000625,1142
91.74965939991276,8418,144000000,36,12000,52.76362383309168,2784.0,4,1403,4,940.0,4.0,4000000,16000000000000,1403
92.52026804976302,8560,100500625,25,10025,57.77542730261716,3338.0,3,1712,3,1176.0,3.0,3927795,15427573562025,1712
70.9365914038728,5032,62031376,16,7876,49.558046773455466,2456.0,3,1258,3,800.0,4.0,3876961,15030826595521,1258
91.84225606985055,8435,95062500,25,9750,49.33558553417604,2434.0,3,1687,3,1144.0,3.0,3798600,14429361960000,1687
88.31760866327846,7800,95844100,25,9790,55.85696017507576,3120.0,3,1560,3,968.0,3.0,3833764,14697746407696,1560
116.38298844762494,13545,191324224,49,13832,52.230259428802384,2728.0,3,1935,3,1100.0,4.0,3904576,15245713739776,1142
87.06893820416096,7581,191324224,49,13832,46.151923036857305,2130.0,4,1083,3,1192.0,5.0,3904576,15245713739776,1083
67.34240862933252,4535,97713225,25,9885,42.22558466143482,1783.0,3,907,3,308.0,4.0,3908529,15276598943841,907
100.2496882788171,10050,144000000,36,12000,57.8013840664737,3341.0,4,1675,4,870.0,5.0,3998000,15984004000000,1675
70.28513356322232,4940,95452900,25,9770,44.45222154178574,1976.0,3,988,3,1040.0,3.0,3818116,14578009789456,988
109.21538353180837,11928,256256064,64,16008,54.607691765904185,2982.0,4,1491,4,980.0,5.0,4004001,16032024008001,1491
101.74969287422935,10353,193849929,49,13923,55.89275444992848,3124.0,3,1479,4,1156.0,4.0,3952143,15619434292449,1479
74.56540752922899,5560,95160025,25,9755,41.7492514902962,1743.0,3,1112,3,960.0,3.0,3806401,14488688572801,1112
100.66777041337511,10134,137733696,36,11736,55.90169943749474,3125.0,3,1689,3,960.0,3.0,3825936,14637786276096,1689
124.056438768812,15390,326271969,81,18063,58.48076606885378,3420.0,5,1710,5,1114.0,5.0,4028049,16225178746401,1710
86.70640114778148,7518,138297600,36,11760,50.05996404313531,2506.0,3,1253,3,352.0,3.0,3841600,14757890560000,1253
65.72670690061993,4320,96236100,25,9810,41.569219381653056,1728.0,3,864,3,294.0,3.0,3849444,14818219109136,864
100.9554357129917,10192,196981225,49,14035,46.73328578219169,2184.0,4,1456,4,820.0,4.0,4020025,16160601000625,728
92.29842902238369,8519,194239969,49,13937,49.040799340956916,2405.0,3,1217,4,994.0,4.0,3962090,15698157168100,1217
136.09555466656508,18522,190937124,49,13818,66.2872536767062,4394.0,4,2646,4,1100.0,4.0,3896676,15184083848976,2151
118.92854997854805,14144,257795136,64,16056,51.32250968142536,2634.0,4,1768,4,1156.0,4.0,4028049,16225178746401,866
67.60177512462228,4570,99600400,25,9980,42.23742416388575,1784.0,4,914,3,1152.0,4.0,3984016,15872383488256,914
103.19883720275146,10650,138862656,36,11784,48.041648597857254,2308.0,3,1775,3,960.0,3.0,3857296,14878732431616,1131
114.45523142259597,13100,97713225,25,9885,63.095166217389426,3981.0,3,2620,3,1200.0,4.0,3908529,15276598943841,1361
90.19423484901904,8135,100600900,25,10030,49.23413450036468,2424.0,3,1627,3,840.0,2.0,3811400,14526769960000,830
96.12491872558333,9240,196588441,49,14021,44.49719092257398,1980.0,4,1320,4,800.0,4.0,4012009,16096216216081,660
67.02238432046416,4492,60840000,16,7800,43.069710934716056,1855.0,3,1123,3,264.0,3.0,3781050,14296339102500,772
66.10597552415364,4370,100300225,25,10015,41.689327171351664,1738.0,3,874,3,288.0,3.0,3941904,15538607145216,874
138.23892360692048,19110,193460281,49,13909,65.05382386916237,4232.0,4,2730,4,1152.0,3.0,3946182,15572352377124,1553
103.51811435686027,10716,143568324,36,11982,51.088159097779204,2610.0,3,1786,4,1368.0,4.0,3988009,15904215784081,905
64.4980619863884,4160,60840000,16,7800,32.2490309931942,1040.0,3,1040,3,840.0,3.5861723446893787,3800550,14444180302500,1040
108.39741694339399,11750,96040000,25,9800,57.645468165329355,3323.0,3,2350,3,786.0,3.0,3763200,14161674240000,1377
94.0744386111339,8850,96825600,25,9840,51.67204273105525,2670.0,3,1770,3,1060.0,4.0,3873024,15000314904576,884
79.65550828411052,6345,96040000,25,9800,50.37856687124,2538.0,3,1269,3,308.0,3.0,3841600,14757890560000,1269
